sample_id,txId,sessionId,stationId,chargerId,locationUid,evseId,connectorId,sequenceNumber,sampleTime,timestamp,relativeTsSeconds,startTime,status,chargingState,isCharging,isPreparing,active,ended,startReason,stopReason,stopAvailable,soc,stateOfCharge,voltage,current,powerW,powerKw,currentDemand,currentReservation,targetCurrent,targetVoltage,evMaximumCurrent,evMaximumPowerKw,evMaximumVoltage,maxPowerKw,maxPowerKwActual,maxPowerKwPresent,maxPowerWPresent,chargedEnergyKwh,energyWh,energyWhEstimate,energyWhMeter,calculatedWh,calculatedWhStart,efficiency,environmentalTemperature,pinTemp,pin2temp,boardTemp,rtTemp,AFEHeatsinkTemp,DCDCHeatsinkTemp,evCommunicationActive,evCommunicationStandard,cableConnected,cablesLocked,commNotReady,commNotReadyReasons_count,evPresent,insulationTestStatus,insulationTestFailed,hwFailure,hwFailureReasons_count,alarms_count,errors_count,unavailableReason,chargingProtocol,plugType,plugTypeDetail,voltageCategory,vehicleMacAddress,vehicleRunId,current_error,current_error_abs,current_error_ratio,target_current_error,target_voltage_error,power_vi_error_w,temperature_to_ambient_delta,timestamp_gap_seconds,sequence_gap,missing_ratio,pmc_module_count,pmc_current_mean,pmc_current_std,pmc_current_gap,pmc_powerW_mean,pmc_powerW_std,pmc_powerW_gap,pmc_voltage_mean,pmc_voltage_std,pmc_voltage_gap,pmc_boardTemp_mean,pmc_boardTemp_std,pmc_rtTemp_mean,pmc_AFEHeatsinkTemp_mean,pmc_DCDCHeatsinkTemp_mean,pmc_temp_gap,pmc_voltageTHD_mean,pmc_voltageTHD_max,scenario,anomaly_start_relative_s,anomaly_end_relative_s,label_current_anomaly,label_future_anomaly_5min,label_future_anomaly_10min,label_future_anomaly_15min,label_source
S000003_0085,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63622,2025-12-10T07:17:50Z,2025-12-10T07:17:50Z,850,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.076,70.076,731.197,38.026,27839.079,27.839,41.882,62.353,46.156,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,17.78257,17782.566,1723903.195,1722737.12,1722794.345,1705011.779,0.82782,17.881,21.041,20.351,22.076,23.359,32.221,33.846,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,3.856,3.856,0.09206,8.13,38.803,34.242,15.965,10,0,0.0,4,9.673,4.033,11.336,6686.431,99.949,257.136,732.197,5.394,14.485,20.639,0.944,25.048,33.906,32.538,16.76,1.652,2.662,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0086,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63623,2025-12-10T07:18:00Z,2025-12-10T07:18:00Z,860,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.145,70.145,732.529,43.835,32171.003,32.171,42.525,54.199,48.104,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,17.85741,17857.406,1723080.451,1722889.307,1722869.185,1705011.779,0.83748,17.881,19.847,20.104,21.516,24.519,32.254,34.928,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,-1.31,1.31,0.0308,4.269,37.471,60.871,17.047,10,0,0.0,4,10.861,2.337,6.119,7909.044,247.343,667.137,733.409,2.007,4.783,22.322,0.413,24.493,32.066,35.316,14.697,0.861,1.503,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0087,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63624,2025-12-10T07:18:10Z,2025-12-10T07:18:10Z,870,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.203,70.203,730.854,36.742,26720.541,26.721,41.325,61.452,43.537,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,17.91947,17919.465,1722288.742,1723134.072,1722931.244,1705011.779,0.83611,17.881,20.988,19.28,20.29,22.998,31.72,33.208,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,4.583,4.583,0.11091,6.795,39.146,-132.139,15.326,10,0,0.0,4,9.643,1.697,4.595,6727.902,492.572,1286.623,732.262,2.027,4.441,20.252,1.284,22.108,32.249,33.958,18.713,1.413,2.272,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0088,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63625,2025-12-10T07:18:20Z,2025-12-10T07:18:20Z,880,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.267,70.267,727.865,41.651,30461.646,30.462,40.568,62.081,49.593,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,17.98957,17989.566,1723035.668,1723068.25,1723001.345,1705011.779,0.82846,17.881,21.318,20.127,20.851,23.756,32.405,35.259,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,-1.082,1.082,0.02668,7.942,42.135,145.564,17.377,10,0,0.0,4,9.835,4.082,10.467,7680.681,324.728,783.833,730.031,2.737,7.418,21.814,1.235,23.902,32.156,34.651,16.14,0.679,1.087,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0089,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63626,2025-12-10T07:18:30Z,2025-12-10T07:18:30Z,890,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.335,70.335,732.977,42.857,31803.856,31.804,42.074,66.531,51.014,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.06278,18062.779,1722115.386,1722654.686,1723074.558,1705011.779,0.82873,17.881,21.437,20.333,21.735,20.862,31.752,36.198,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,-0.783,0.783,0.01861,8.158,37.023,390.782,18.317,10,0,0.0,4,11.353,1.019,2.821,7822.222,318.523,873.225,732.992,2.097,4.982,20.848,0.974,21.675,31.476,36.565,18.469,1.226,1.573,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0090,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63627,2025-12-10T07:18:40Z,2025-12-10T07:18:40Z,900,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.397,70.397,727.508,40.413,29302.41,29.302,41.513,50.687,49.682,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.12976,18129.761,1723071.856,1723224.954,1723141.54,1705011.779,0.82291,17.881,21.516,20.403,21.72,22.288,32.344,34.208,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,1.101,1.101,0.02651,9.269,42.492,-98.214,16.326,10,0,0.0,4,6.188,3.145,8.227,7146.821,381.204,1009.264,728.478,2.383,6.635,23.208,0.899,22.206,33.977,35.325,19.753,1.408,2.128,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0091,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63628,2025-12-10T07:18:50Z,2025-12-10T07:18:50Z,910,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.454,70.454,732.443,37.428,27355.117,27.355,40.151,52.115,49.636,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.19168,18191.684,1723578.16,1723227.055,1723203.463,1705011.779,0.81492,17.881,21.284,20.735,21.47,22.191,33.33,35.026,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,2.723,2.723,0.06781,12.208,37.557,-58.931,17.145,10,0,0.0,4,9.628,1.466,3.608,6591.079,190.689,491.195,732.38,0.757,2.129,21.773,0.639,22.604,32.821,34.898,15.354,1.337,1.593,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0092,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63629,2025-12-10T07:19:00Z,2025-12-10T07:19:00Z,920,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.514,70.514,732.86,39.847,28648.669,28.649,40.982,53.417,50.93,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.25716,18257.158,1724156.515,1722966.425,1723268.938,1705011.779,0.82276,17.881,19.867,20.437,21.142,23.051,32.255,33.884,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,1.135,1.135,0.0277,11.083,37.14,-553.513,16.003,10,0,0.0,4,11.273,1.28,3.507,7150.803,416.156,1042.936,730.465,5.459,13.839,20.911,0.842,22.66,32.008,32.164,17.238,1.546,2.848,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0093,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63630,2025-12-10T07:19:10Z,2025-12-10T07:19:10Z,930,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.576,70.576,733.983,39.693,29499.838,29.5,41.399,49.827,44.671,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.32407,18324.071,1723365.586,1723375.172,1723335.85,1705011.779,0.81657,17.881,20.494,20.128,20.607,21.878,32.048,35.011,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,1.706,1.706,0.04122,4.978,36.017,365.847,17.13,10,0,0.0,4,8.831,2.95,8.241,7278.099,328.703,922.486,736.034,0.716,1.993,19.767,0.768,20.69,32.453,35.834,18.99,1.604,1.811,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0094,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63631,2025-12-10T07:19:20Z,2025-12-10T07:19:20Z,940,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.64,70.64,734.244,41.208,30328.878,30.329,39.729,45.059,47.654,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.39363,18393.627,1723075.956,1723673.06,1723405.407,1705011.779,0.82562,17.881,20.595,20.931,22.008,22.995,33.535,34.778,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,-1.479,1.479,0.03722,6.446,35.756,72.494,16.896,10,0,0.0,4,12.416,1.256,2.978,7580.665,183.281,414.491,733.865,0.594,1.609,22.215,0.777,22.137,33.119,35.091,16.633,1.211,1.503,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0095,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63632,2025-12-10T07:19:30Z,2025-12-10T07:19:30Z,950,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.695,70.695,735.308,34.864,25609.388,25.609,39.532,62.467,48.729,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.45237,18452.375,1723935.732,1723713.578,1723464.154,1705011.779,0.82583,17.881,20.248,21.018,21.837,22.848,33.537,35.316,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,4.668,4.668,0.11807,13.865,34.692,-26.542,17.435,10,0,0.0,4,9.72,3.006,8.292,6200.855,399.061,948.18,734.955,3.904,9.332,21.017,1.113,22.398,33.242,36.697,19.533,1.169,1.955,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0096,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63633,2025-12-10T07:19:40Z,2025-12-10T07:19:40Z,960,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.756,70.756,738.381,39.339,28808.383,28.808,40.035,64.807,49.249,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.51863,18518.635,1723418.752,1723514.972,1723530.414,1705011.779,0.82801,17.881,20.437,20.187,21.161,22.634,33.734,34.441,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,0.697,0.697,0.0174,9.91,31.619,-238.442,16.56,10,0,0.0,4,11.137,2.868,7.822,7086.74,301.527,750.785,739.083,4.193,11.782,21.54,1.0,21.913,34.247,35.133,19.746,1.633,2.222,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0097,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63634,2025-12-10T07:19:50Z,2025-12-10T07:19:50Z,970,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.817,70.817,731.098,39.925,29140.0,29.14,40.069,58.277,51.405,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.58513,18585.131,1724095.96,1723713.415,1723596.91,1705011.779,0.8215,17.881,21.192,20.751,21.199,23.339,31.577,36.298,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,0.143,0.143,0.00358,11.48,38.902,-49.405,18.416,10,0,0.0,4,6.911,4.868,13.07,7353.419,271.053,759.958,730.3,2.563,6.917,22.262,0.813,23.578,33.437,36.325,17.444,1.021,1.399,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0098,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63635,2025-12-10T07:20:00Z,2025-12-10T07:20:00Z,980,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.88,70.88,738.114,40.906,30173.111,30.173,41.744,53.655,47.987,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.65296,18652.955,1723676.026,1723777.512,1723664.735,1705011.779,0.80922,17.881,20.943,20.148,21.579,21.374,32.623,36.313,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,0.838,0.838,0.02008,7.08,31.886,-20.368,18.432,10,0,0.0,4,9.27,2.587,6.708,7519.868,265.563,699.268,738.432,2.45,5.461,21.394,0.99,21.202,32.998,36.569,17.584,0.918,1.087,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0099,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63636,2025-12-10T07:20:10Z,2025-12-10T07:20:10Z,990,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,70.937,70.937,738.159,37.573,27811.744,27.812,40.111,61.144,43.601,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.71548,18715.481,1723828.979,1723392.275,1723727.26,1705011.779,0.80934,17.881,20.963,20.327,21.531,21.953,33.416,37.277,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,2.538,2.538,0.06327,6.028,31.841,76.856,19.395,10,0,0.0,4,8.758,1.037,2.538,7193.277,492.892,1336.035,736.338,1.954,5.492,21.108,0.671,21.836,32.651,37.998,19.585,1.174,1.808,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0100,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63637,2025-12-10T07:20:20Z,2025-12-10T07:20:20Z,1000,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.005,71.005,736.798,43.909,32434.644,32.435,41.298,47.937,42.335,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.78863,18788.632,1724550.885,1723704.529,1723800.411,1705011.779,0.81192,17.881,20.347,21.013,21.251,23.989,31.004,36.63,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,-2.611,2.611,0.06323,-1.574,33.202,82.478,18.749,10,0,0.0,4,13.904,2.337,5.715,8565.873,464.396,1197.15,737.563,2.763,7.281,21.171,2.141,24.992,32.351,36.451,19.458,1.25,2.67,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0101,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63638,2025-12-10T07:20:30Z,2025-12-10T07:20:30Z,1010,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.07,71.07,730.06,42.128,30797.749,30.798,42.18,47.846,46.852,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.8586,18858.599,1725662.73,1724007.639,1723870.378,1705011.779,0.81786,17.881,20.599,19.938,21.71,22.571,34.515,36.599,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,0.053,0.053,0.00124,4.725,39.94,41.949,18.718,10,0,0.0,4,7.63,1.289,3.432,7720.493,83.583,217.009,732.202,4.135,10.535,23.327,1.326,24.38,31.795,35.987,17.095,1.082,1.673,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0102,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63639,2025-12-10T07:20:40Z,2025-12-10T07:20:40Z,1020,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.131,71.131,733.381,40.249,29483.829,29.484,41.198,55.827,44.107,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.92508,18925.083,1723945.064,1723651.447,1723936.862,1705011.779,0.81177,17.881,20.509,21.173,21.786,23.072,32.403,37.164,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,0.949,0.949,0.02303,3.858,36.619,-33.707,19.283,10,0,0.0,4,8.774,0.832,2.042,7293.39,292.529,825.956,734.678,3.083,8.271,19.986,1.461,23.651,31.482,35.777,21.699,1.238,1.916,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0103,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63640,2025-12-10T07:20:50Z,2025-12-10T07:20:50Z,1030,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.194,71.194,737.963,41.534,30459.652,30.46,40.144,50.601,51.018,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,18.99297,18992.967,1723964.462,1723869.0,1724004.747,1705011.779,0.80232,17.881,19.346,21.088,20.953,23.457,33.441,37.952,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,-1.39,1.39,0.03462,9.485,32.037,-190.616,20.07,10,0,0.0,4,9.236,2.339,6.381,7858.494,305.944,842.667,736.787,1.417,3.586,21.661,0.956,21.979,33.738,38.516,21.054,1.22,1.863,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0104,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63641,2025-12-10T07:21:00Z,2025-12-10T07:21:00Z,1040,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.253,71.253,733.107,39.092,28568.525,28.569,41.204,58.578,50.682,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,19.05722,19057.22,1723920.748,1724494.496,1724068.999,1705011.779,0.80966,17.881,20.35,20.601,20.955,22.65,34.051,38.007,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,2.112,2.112,0.05126,11.59,36.893,-90.05,20.125,10,0,0.0,4,10.721,4.553,12.017,7352.558,356.309,919.901,734.293,3.175,8.963,20.963,1.161,22.284,35.558,36.935,18.193,1.421,1.616,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0105,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63642,2025-12-10T07:21:10Z,2025-12-10T07:21:10Z,1050,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.308,71.308,738.027,36.57,26756.635,26.757,39.553,47.477,39.887,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,19.11691,19116.908,1724046.829,1724003.912,1724128.687,1705011.779,0.80308,17.881,21.197,19.95,21.353,23.828,34.192,38.014,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,2.983,2.983,0.07542,3.318,31.973,-232.931,20.132,10,0,0.0,4,10.278,0.929,2.61,6936.521,363.597,913.724,737.388,2.251,5.524,20.74,0.767,23.413,33.983,37.253,18.962,1.31,1.737,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0106,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63643,2025-12-10T07:21:20Z,2025-12-10T07:21:20Z,1060,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.366,71.366,739.634,37.197,27788.573,27.789,39.466,54.746,48.825,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,19.17924,19179.237,1723974.433,1724531.957,1724191.016,1705011.779,0.80747,17.881,20.601,19.926,21.625,23.836,35.201,37.989,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,2.269,2.269,0.05749,11.627,30.366,276.179,20.107,10,0,0.0,4,8.637,0.944,2.36,7001.908,139.035,351.236,740.608,1.627,4.033,21.553,1.12,23.927,34.7,38.198,19.116,1.187,1.43,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0107,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63644,2025-12-10T07:21:30Z,2025-12-10T07:21:30Z,1070,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.425,71.425,736.258,38.227,28185.361,28.185,40.694,60.748,49.064,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,19.24317,19243.168,1724678.341,1724182.017,1724254.948,1705011.779,0.81657,17.881,21.055,19.785,21.736,22.822,33.898,39.593,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,2.468,2.468,0.06064,10.838,33.742,40.74,21.712,10,0,0.0,4,10.422,1.57,4.196,7020.463,118.957,296.345,736.955,2.719,6.849,21.946,1.598,23.031,34.41,40.014,21.381,1.124,1.618,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0108,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63645,2025-12-10T07:21:40Z,2025-12-10T07:21:40Z,1080,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.488,71.488,736.501,42.424,31011.76,31.012,40.219,61.434,49.235,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,19.31173,19311.728,1723959.441,1724551.917,1724323.507,1705011.779,0.79587,17.881,20.01,20.681,22.556,22.886,33.882,36.961,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,-2.204,2.204,0.05481,6.811,33.499,-233.372,19.079,10,0,0.0,4,10.646,1.094,2.601,7699.481,342.588,891.67,735.256,1.272,3.166,20.812,0.616,23.467,34.616,37.688,19.765,1.275,1.545,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0109,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63646,2025-12-10T07:21:50Z,2025-12-10T07:21:50Z,1090,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.547,71.547,739.566,39.347,29368.481,29.368,40.937,50.472,49.21,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,19.37631,19376.31,1724319.282,1724533.825,1724388.089,1705011.779,0.79165,17.881,20.107,21.092,21.872,22.433,34.854,36.924,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,1.59,1.59,0.03883,9.863,30.434,268.581,19.043,10,0,0.0,4,11.343,4.179,10.964,7185.17,225.092,559.807,738.558,1.817,5.117,20.76,1.252,22.738,33.658,35.813,19.6,1.048,1.367,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
S000003_0110,tx-000003-745840,S000003,CSIPV-EUSY-011,CSIPV-EUSY-011,LOC-0009,4,3,63647,2025-12-10T07:22:00Z,2025-12-10T07:22:00Z,1100,2025-12-10T07:03:40Z,Charging,Charging,True,False,True,False,CablePluggedIn,,True,71.605,71.605,729.735,38.577,28021.888,28.022,41.53,47.152,52.142,770.0,500.0,120.0,780.0,120.0,81.544,116.492,116492.062,19.43895,19438.946,1723161.489,1724620.859,1724450.725,1705011.779,0.8047,17.881,20.055,20.364,21.033,23.051,35.513,39.029,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,02:5A:E9:87:22:D0,7D:66:C1:17:5F:24,2.954,2.954,0.07112,13.565,40.265,-128.902,21.148,10,0,0.0,4,11.122,3.698,8.856,6984.125,485.103,1203.568,731.498,2.869,7.873,19.87,1.084,23.72,33.879,39.253,22.52,1.514,2.221,efficiency_decline,480.0,1270.0,1,0,0,0,scenario_pattern
