sample_index,sessionId,chargerId,scenario,ensemble_score,health_status,top_1_feature,top_1_zscore,top_2_feature,top_2_zscore,top_3_feature,top_3_zscore,top_1_feature_label,top_2_feature_label,top_3_feature_label
94218,S000584,CSIPV-EUSY-026,thermal_drift,0.8221625085034558,Warning,pmc_temp_gap_roll_mean_6,6.971628791824642,temperature_to_ambient_delta,5.546840083507885,pmc_temp_gap,5.226334290451948,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94203,S000584,CSIPV-EUSY-026,thermal_drift,0.8219292580185241,Warning,pmc_temp_gap,5.2076482534365915,pmc_temp_gap_roll_mean_6,4.456620912397919,temperature_to_ambient_delta,4.330833411202755,Module temperature imbalance,60-s average module temperature imbalance,Temperature rise above ambient
92504,S000572,CSIPV-EUSY-022,thermal_drift,0.8213377378511357,Warning,pmc_temp_gap_roll_mean_6,4.83197748760975,pmc_temp_gap,4.214274414684801,temperature_to_ambient_delta,3.9085279414009473,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
87696,S000541,CSIPV-EUSY-039,efficiency_decline,0.8207562830686329,Warning,efficiency_roll_std_6,7.836107407214345,efficiency_slope_6,6.457025009428099,pmc_powerW_std,5.351425411020267,Variation in charging efficiency,efficiency_slope_6,pmc_powerW_std
96158,S000597,CSIPV-EUSY-018,efficiency_decline,0.820749134210757,Warning,pmc_temp_gap_roll_mean_6,8.741864796200383,pmc_powerW_gap_roll_std_6,7.672978672361218,pmc_temp_gap,6.4077740501324785,60-s average module temperature imbalance,Variation in module power imbalance,Module temperature imbalance
91294,S000563,CSIPV-EUSY-006,thermal_drift,0.8206880515725004,Warning,pmc_temp_gap_roll_mean_6,6.6567411970725425,temperature_to_ambient_delta,5.497157087060613,pmc_temp_gap,5.036460043360434,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92567,S000573,CSIPV-EUSY-008,mixed_anomaly,0.820281316326148,Warning,voltage_roll_std_6,11.790942232561738,voltage_slope_6,9.949615449937829,pmc_boardTemp_std,4.495898674305585,60-s voltage instability,Voltage change rate,pmc_boardTemp_std
92082,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8201924538313183,Warning,pmc_temp_gap_roll_mean_6,7.702273634322802,pmc_temp_gap,7.605488745277993,pmc_powerW_gap_roll_mean_6,5.467084333630122,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
92503,S000572,CSIPV-EUSY-022,thermal_drift,0.8200324515023856,Warning,temperature_to_ambient_delta,4.778593749554706,pmc_temp_gap,4.731455697238829,pmc_temp_gap_roll_mean_6,4.52118277144772,Temperature rise above ambient,Module temperature imbalance,60-s average module temperature imbalance
87045,S000536,CSIPV-EUSY-013,efficiency_decline,0.8199952891616972,Warning,efficiency_roll_std_6,7.327559218729964,pmc_temp_gap_roll_std_6,6.49148362273275,efficiency_slope_6,6.284049991717449,Variation in charging efficiency,Variation in module temperature imbalance,efficiency_slope_6
98343,S000612,CSIPV-EUSY-030,thermal_drift,0.8194733603088933,Warning,pmc_temp_gap_roll_mean_6,7.986662682161806,temperature_to_ambient_delta,6.358635710643238,pmc_temp_gap,5.340258838706856,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94214,S000584,CSIPV-EUSY-026,thermal_drift,0.8190254400665642,Warning,pmc_temp_gap_roll_mean_6,6.771869910960941,pmc_temp_gap,4.96653809839975,temperature_to_ambient_delta,4.4544275319944235,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92116,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8187725683147987,Warning,pmc_temp_gap_roll_mean_6,12.369079425393013,pmc_temp_gap,9.653719512315972,voltage_roll_std_6,6.642967472618567,60-s average module temperature imbalance,Module temperature imbalance,60-s voltage instability
86414,S000532,CSIPV-EUSY-034,thermal_drift,0.8187295232708743,Warning,pmc_temp_gap_roll_mean_6,9.223900271437243,temperature_to_ambient_delta,6.942564261480304,pmc_temp_gap,6.8719110985784,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
86416,S000532,CSIPV-EUSY-034,thermal_drift,0.8184791219871772,Warning,pmc_temp_gap_roll_mean_6,8.798769011436507,temperature_to_ambient_delta,7.456568595095285,pmc_temp_gap,6.5355624323020045,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
91305,S000563,CSIPV-EUSY-006,thermal_drift,0.8178260716425355,Warning,pmc_temp_gap_roll_mean_6,8.221145016870286,temperature_to_ambient_delta,6.649373245408752,pmc_temp_gap,5.619946618549593,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
91289,S000563,CSIPV-EUSY-006,thermal_drift,0.8174747485815463,Warning,pmc_temp_gap,6.1509917350182395,pmc_temp_gap_roll_mean_6,5.876189641443861,temperature_to_ambient_delta,5.635778780851765,Module temperature imbalance,60-s average module temperature imbalance,Temperature rise above ambient
92093,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8173779400287047,Warning,pmc_temp_gap_roll_mean_6,8.757840225535816,pmc_powerW_gap_roll_mean_6,7.163080486126329,pmc_powerW_gap_roll_std_6,6.779001667926382,60-s average module temperature imbalance,60-s average module power imbalance,Variation in module power imbalance
98353,S000612,CSIPV-EUSY-030,thermal_drift,0.8170872487170298,Warning,pmc_temp_gap_roll_mean_6,8.141399898534745,temperature_to_ambient_delta,7.215207371613788,pmc_temp_gap,5.66153812029345,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
96156,S000597,CSIPV-EUSY-018,efficiency_decline,0.816721921801684,Warning,pmc_temp_gap_roll_mean_6,9.032063091070455,pmc_current_gap_roll_mean_6,8.090445289300948,pmc_powerW_gap_roll_mean_6,7.052085054570119,60-s average module temperature imbalance,60-s average module current imbalance,60-s average module power imbalance
86405,S000532,CSIPV-EUSY-034,thermal_drift,0.8164532434925483,Warning,pmc_temp_gap_roll_mean_6,6.980606719054471,temperature_to_ambient_delta,5.778387381765229,pmc_temp_gap,4.868285710222236,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
87703,S000541,CSIPV-EUSY-039,efficiency_decline,0.8159046574998275,Warning,pmc_temp_gap_roll_mean_6,5.612925128263279,pmc_temp_gap,5.1889622164212374,pmc_current_gap_roll_std_6,4.11271950795464,60-s average module temperature imbalance,Module temperature imbalance,Variation in module current imbalance
87126,S000537,CSIPV-EUSY-024,voltage_sag,0.8156988373038491,Warning,voltage_roll_std_6,13.508630121770194,powerW_roll_std_6,8.582289996766429,powerW_slope_6,7.261827797646781,60-s voltage instability,powerW_roll_std_6,powerW_slope_6
91303,S000563,CSIPV-EUSY-006,thermal_drift,0.8150267873097392,Warning,pmc_temp_gap_roll_mean_6,7.922760964820081,temperature_to_ambient_delta,6.643546227306912,pmc_temp_gap,6.263107957110371,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94237,S000584,CSIPV-EUSY-026,thermal_drift,0.814904153883349,Warning,pmc_temp_gap_roll_mean_6,7.341572205030254,temperature_to_ambient_delta,6.300365529624834,pmc_temp_gap,5.612110538510897,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92513,S000572,CSIPV-EUSY-022,thermal_drift,0.8144911504320345,Warning,pmc_temp_gap_roll_mean_6,7.106297700272079,pmc_temp_gap,5.615124415448857,temperature_to_ambient_delta,5.33338720988257,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
98113,S000610,CSIPV-EUSY-036,voltage_sag,0.814247034385532,Warning,voltage_roll_std_6,18.95449173641663,voltage_slope_6,11.958014084592829,current_error,4.217085330493384,60-s voltage instability,Voltage change rate,Current tracking error
94184,S000584,CSIPV-EUSY-026,thermal_drift,0.8140459777521725,Warning,AFEHeatsinkTemp_roll_std_6,7.410306977479674,DCDCHeatsinkTemp_roll_std_6,7.1379112331587,pmc_temp_gap_roll_std_6,6.8694076913999185,Variation in AFE heatsink temperature,Variation in DC-DC heatsink temperature,Variation in module temperature imbalance
91298,S000563,CSIPV-EUSY-006,thermal_drift,0.8138912525952235,Warning,temperature_to_ambient_delta,6.450947944782921,pmc_temp_gap_roll_mean_6,6.359281343413644,pmc_temp_gap,5.46744444548879,Temperature rise above ambient,60-s average module temperature imbalance,Module temperature imbalance
97846,S000608,CSIPV-EUSY-037,efficiency_decline,0.8137837225511169,Warning,pmc_temp_gap_roll_mean_6,6.299472504661985,pmc_powerW_gap_roll_mean_6,3.401947097339638,pmc_voltage_gap,3.207871318797271,60-s average module temperature imbalance,60-s average module power imbalance,Module voltage imbalance
94212,S000584,CSIPV-EUSY-026,thermal_drift,0.8137632413140202,Warning,pmc_temp_gap_roll_mean_6,6.034359594698793,temperature_to_ambient_delta,4.80588872908438,pmc_temp_gap,4.768224995881947,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
86408,S000532,CSIPV-EUSY-034,thermal_drift,0.8135069656403003,Warning,pmc_temp_gap_roll_mean_6,7.956824276956786,temperature_to_ambient_delta,6.646306393776204,pmc_temp_gap,6.201624867575976,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94226,S000584,CSIPV-EUSY-026,thermal_drift,0.8131177653170939,Warning,pmc_temp_gap_roll_mean_6,7.0239120151042345,temperature_to_ambient_delta,5.403311427104656,pmc_temp_gap,5.399330826690883,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
86384,S000532,CSIPV-EUSY-034,thermal_drift,0.8130272662985095,Warning,pmc_temp_gap_roll_mean_6,4.734804628181011,pmc_temp_gap,4.40836808948946,temperature_to_ambient_delta,3.809161948506405,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
91290,S000563,CSIPV-EUSY-006,thermal_drift,0.8123610568162448,Warning,pmc_temp_gap_roll_mean_6,5.992506610406793,temperature_to_ambient_delta,5.020261658199458,pmc_temp_gap,4.1274747588715375,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92511,S000572,CSIPV-EUSY-022,thermal_drift,0.8119528428089392,Warning,pmc_temp_gap_roll_mean_6,6.229101398581118,temperature_to_ambient_delta,5.061970840402107,pmc_temp_gap,4.7911304606104475,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
96169,S000597,CSIPV-EUSY-018,efficiency_decline,0.8115999800940824,Warning,pmc_temp_gap_roll_mean_6,10.576926716309154,pmc_temp_gap,9.986451526266814,pmc_current_gap_roll_std_6,9.016330624039062,60-s average module temperature imbalance,Module temperature imbalance,Variation in module current imbalance
92515,S000572,CSIPV-EUSY-022,thermal_drift,0.8115161924094473,Warning,pmc_temp_gap_roll_mean_6,7.0941510928434885,temperature_to_ambient_delta,5.594989654138882,pmc_temp_gap,5.5735329137050025,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94221,S000584,CSIPV-EUSY-026,thermal_drift,0.810892642437803,Warning,pmc_temp_gap_roll_mean_6,6.398361732531722,temperature_to_ambient_delta,5.2916780276799225,pmc_temp_gap,4.026208493756063,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92509,S000572,CSIPV-EUSY-022,thermal_drift,0.8108678018614955,Warning,pmc_temp_gap_roll_mean_6,5.814796462592822,temperature_to_ambient_delta,4.722470364679085,pmc_temp_gap,3.4740662387216936,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94211,S000584,CSIPV-EUSY-026,thermal_drift,0.8107209027208964,Warning,pmc_temp_gap_roll_mean_6,6.0399047850466285,pmc_temp_gap,5.226334290451948,temperature_to_ambient_delta,5.10275996711499,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
98339,S000612,CSIPV-EUSY-030,thermal_drift,0.8105989930633086,Warning,pmc_temp_gap_roll_mean_6,7.400852930415448,pmc_temp_gap,6.366785323776214,temperature_to_ambient_delta,6.236268330504588,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
96173,S000597,CSIPV-EUSY-018,efficiency_decline,0.8102375309586383,Warning,pmc_current_gap_roll_mean_6,14.071533834494312,pmc_temp_gap_roll_mean_6,10.3662094830914,pmc_temp_gap,7.8863820758959156,60-s average module current imbalance,60-s average module temperature imbalance,Module temperature imbalance
98325,S000612,CSIPV-EUSY-030,thermal_drift,0.8102030283656965,Warning,pmc_temp_gap_roll_mean_6,5.958443298270089,temperature_to_ambient_delta,5.70692973872687,pmc_temp_gap,4.86949126099742,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
96172,S000597,CSIPV-EUSY-018,efficiency_decline,0.8096118783054387,Warning,pmc_current_gap_roll_mean_6,12.187654758330245,pmc_temp_gap_roll_mean_6,10.246327748904855,pmc_temp_gap,6.954491326678519,60-s average module current imbalance,60-s average module temperature imbalance,Module temperature imbalance
92129,S000569,CSIPV-EUSY-014,mixed_anomaly,0.8095834611182654,Warning,pmc_temp_gap_roll_mean_6,14.0001575577064,pmc_temp_gap,10.974400386530279,temperature_to_ambient_delta,7.160617412554439,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
94186,S000584,CSIPV-EUSY-026,thermal_drift,0.8093373327098126,Warning,AFEHeatsinkTemp_roll_std_6,5.5570662601743654,DCDCHeatsinkTemp_roll_std_6,5.425981736659114,DCDCHeatsinkTemp_slope_6,5.21522282101633,Variation in AFE heatsink temperature,Variation in DC-DC heatsink temperature,DCDCHeatsinkTemp_slope_6
92733,S000574,CSIPV-EUSY-039,current_instability,0.8093136449754743,Warning,pmc_powerW_gap_roll_mean_6,6.765240441457114,pmc_current_gap_roll_mean_6,6.626419456520304,pmc_powerW_gap_roll_std_6,6.496964588162587,60-s average module power imbalance,60-s average module current imbalance,Variation in module power imbalance
91807,S000566,CSIPV-EUSY-034,communication_dropout,0.8092538747619121,Warning,missing_ratio_roll_mean_6,60.110719251184214,missing_ratio_slope_6,58.41257693006911,missing_ratio_roll_std_6,53.264049399111876,60-s average missing telemetry rate,Change rate of missing telemetry,Variation in missing telemetry rate
94216,S000584,CSIPV-EUSY-026,thermal_drift,0.8084428379603951,Warning,pmc_temp_gap_roll_mean_6,6.713513383967053,pmc_temp_gap,4.958099242973461,temperature_to_ambient_delta,4.792394581901171,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
91299,S000563,CSIPV-EUSY-006,thermal_drift,0.807845272585659,Warning,pmc_temp_gap_roll_mean_6,6.675885306606739,temperature_to_ambient_delta,5.888487355373689,pmc_temp_gap,5.633207677076621,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
97888,S000608,CSIPV-EUSY-037,efficiency_decline,0.8074957654661841,Warning,pmc_temp_gap_roll_mean_6,9.962334786090699,pmc_temp_gap,7.152804429196323,efficiency_roll_mean_6,5.0890490544993705,60-s average module temperature imbalance,Module temperature imbalance,60-s average charging efficiency
96153,S000597,CSIPV-EUSY-018,efficiency_decline,0.8068781352042034,Warning,pmc_temp_gap_roll_mean_6,9.361473803400218,pmc_temp_gap,7.150996103033546,temperature_to_ambient_delta,5.395030927696777,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
98329,S000612,CSIPV-EUSY-030,thermal_drift,0.8065705508264401,Warning,pmc_temp_gap_roll_mean_6,6.95591741917244,temperature_to_ambient_delta,6.013001531655122,pmc_temp_gap,5.71036292668841,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94238,S000584,CSIPV-EUSY-026,thermal_drift,0.8061298867429915,Warning,pmc_temp_gap_roll_mean_6,7.447590963347207,temperature_to_ambient_delta,6.808542845137974,pmc_temp_gap,5.299872887738186,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
86406,S000532,CSIPV-EUSY-034,thermal_drift,0.8053449153779697,Warning,pmc_temp_gap_roll_mean_6,7.3649412214961325,temperature_to_ambient_delta,6.6622540222654525,pmc_temp_gap,6.418624007109137,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92514,S000572,CSIPV-EUSY-022,thermal_drift,0.8052865627394958,Warning,pmc_temp_gap_roll_mean_6,6.6342963789979725,temperature_to_ambient_delta,5.3616022449020075,pmc_temp_gap,4.755566712742512,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98338,S000612,CSIPV-EUSY-030,thermal_drift,0.8052780914857479,Warning,pmc_temp_gap_roll_mean_6,7.367317731645202,temperature_to_ambient_delta,6.097953321876691,pmc_temp_gap,5.556655202852422,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
86402,S000532,CSIPV-EUSY-034,thermal_drift,0.8050523954300803,Warning,pmc_temp_gap_roll_mean_6,6.89161961680587,temperature_to_ambient_delta,5.582108877282182,pmc_temp_gap,4.536156471658986,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98340,S000612,CSIPV-EUSY-030,thermal_drift,0.8047709408709909,Warning,pmc_temp_gap_roll_mean_6,7.422241521757101,temperature_to_ambient_delta,5.627804966607141,pmc_temp_gap,4.80619984530025,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
96160,S000597,CSIPV-EUSY-018,efficiency_decline,0.8038996541887926,Warning,pmc_temp_gap_roll_mean_6,8.73948828605131,pmc_powerW_gap_roll_std_6,7.885386616713245,pmc_temp_gap,6.64587032823136,60-s average module temperature imbalance,Variation in module power imbalance,Module temperature imbalance
91288,S000563,CSIPV-EUSY-006,thermal_drift,0.8037735112808317,Warning,pmc_temp_gap_roll_mean_6,5.07873845808844,temperature_to_ambient_delta,4.570354523704723,pmc_temp_gap,4.207643885421287,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98312,S000612,CSIPV-EUSY-030,thermal_drift,0.8033164484937828,Warning,pmc_temp_gap,6.221516455366516,temperature_to_ambient_delta,5.439193591205462,pmc_temp_gap_roll_mean_6,5.055369441622559,Module temperature imbalance,Temperature rise above ambient,60-s average module temperature imbalance
91275,S000563,CSIPV-EUSY-006,thermal_drift,0.8027571719021998,Warning,DCDCHeatsinkTemp_slope_6,4.883568463218845,pmc_temp_gap,4.70915300789792,temperature_to_ambient_delta,4.381129777976535,DCDCHeatsinkTemp_slope_6,Module temperature imbalance,Temperature rise above ambient
86394,S000532,CSIPV-EUSY-034,thermal_drift,0.8024838712074784,Warning,pmc_temp_gap_roll_mean_6,5.963592403593079,pmc_temp_gap,4.945440959834026,temperature_to_ambient_delta,4.892987315448733,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
91295,S000563,CSIPV-EUSY-006,thermal_drift,0.8022487505543404,Warning,pmc_temp_gap_roll_mean_6,6.5692064065817055,pmc_temp_gap,5.751351653044672,temperature_to_ambient_delta,5.4664885707351365,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
86401,S000532,CSIPV-EUSY-034,thermal_drift,0.8018653638155653,Warning,pmc_temp_gap_roll_mean_6,7.2076954666325035,temperature_to_ambient_delta,5.889714096026707,pmc_temp_gap,5.6729908526576995,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94217,S000584,CSIPV-EUSY-026,thermal_drift,0.8017526727660935,Warning,pmc_temp_gap_roll_mean_6,6.87128725219714,pmc_temp_gap,5.946650878624516,temperature_to_ambient_delta,5.595296339302136,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
97859,S000608,CSIPV-EUSY-037,efficiency_decline,0.8017382196926008,Warning,pmc_temp_gap_roll_mean_6,7.362828768030288,pmc_temp_gap,6.635020371254702,efficiency_roll_mean_6,3.7022611057459813,60-s average module temperature imbalance,Module temperature imbalance,60-s average charging efficiency
94204,S000584,CSIPV-EUSY-026,thermal_drift,0.8015117260182687,Warning,pmc_temp_gap_roll_mean_6,4.27283746086965,temperature_to_ambient_delta,4.1587830346168335,pmc_temp_gap,3.6386239195343384,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
96326,S000598,CSIPV-EUSY-018,mixed_anomaly,0.801495595627026,Warning,voltage_roll_std_6,8.828886215046424,voltage_slope_6,7.969382765774799,efficiency_roll_std_6,3.7156957798911403,60-s voltage instability,Voltage change rate,Variation in charging efficiency
92729,S000574,CSIPV-EUSY-039,current_instability,0.8013032172197312,Warning,current_error_abs_roll_std_6,6.199433572443456,pmc_powerW_gap_roll_mean_6,5.637505082062727,pmc_temp_gap_roll_std_6,3.713532192170537,current_error_abs_roll_std_6,60-s average module power imbalance,Variation in module temperature imbalance
91804,S000566,CSIPV-EUSY-034,communication_dropout,0.8008348818984506,Warning,missing_ratio_slope_6,67.80764176375861,missing_ratio_roll_std_6,47.949223366510886,missing_ratio_roll_mean_6,37.769420986092,Change rate of missing telemetry,Variation in missing telemetry rate,60-s average missing telemetry rate
98318,S000612,CSIPV-EUSY-030,thermal_drift,0.8008028106003394,Warning,temperature_to_ambient_delta,5.363749041044791,pmc_temp_gap_roll_mean_6,5.2952649383372625,pmc_temp_gap,4.27997693193234,Temperature rise above ambient,60-s average module temperature imbalance,Module temperature imbalance
92505,S000572,CSIPV-EUSY-022,thermal_drift,0.8006163435592544,Warning,pmc_temp_gap_roll_mean_6,5.2233094921570125,temperature_to_ambient_delta,4.697322181292195,pmc_temp_gap,4.049716733872155,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98320,S000612,CSIPV-EUSY-030,thermal_drift,0.8000196570717948,Warning,pmc_temp_gap_roll_mean_6,5.061706802020086,temperature_to_ambient_delta,4.630158130539402,pmc_temp_gap,3.2070367420183903,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
91307,S000563,CSIPV-EUSY-006,thermal_drift,0.7999603498711972,Warning,pmc_temp_gap_roll_mean_6,8.466321647249593,temperature_to_ambient_delta,6.860986008054538,pmc_temp_gap,5.407769682117172,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94223,S000584,CSIPV-EUSY-026,thermal_drift,0.7997677906606977,Warning,pmc_temp_gap_roll_mean_6,6.571582916730781,pmc_temp_gap,6.410185151682845,temperature_to_ambient_delta,5.749252291256027,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92078,S000569,CSIPV-EUSY-014,mixed_anomaly,0.7985013185312818,Warning,voltage_roll_std_6,9.516381907410974,pmc_temp_gap_roll_std_6,7.506915032252851,pmc_temp_gap,7.373420221055033,60-s voltage instability,Variation in module temperature imbalance,Module temperature imbalance
98333,S000612,CSIPV-EUSY-030,thermal_drift,0.7983349836961857,Warning,pmc_temp_gap_roll_mean_6,7.573942086272891,temperature_to_ambient_delta,6.5398866421268025,pmc_temp_gap,6.2136803753278205,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
86386,S000532,CSIPV-EUSY-034,thermal_drift,0.7983302282804038,Warning,current_error_ratio,7.621595154782257,pmc_temp_gap_roll_mean_6,5.1190071022810555,pmc_temp_gap,4.80619984530025,Relative current tracking error,60-s average module temperature imbalance,Module temperature imbalance
92564,S000573,CSIPV-EUSY-008,mixed_anomaly,0.7981171010146292,Warning,voltage_roll_std_6,11.842239244643418,pmc_voltage_gap,8.07996494192866,pmc_voltage_std,7.397402481008353,60-s voltage instability,Module voltage imbalance,Variation in module voltage
91296,S000563,CSIPV-EUSY-006,thermal_drift,0.7979866941513531,Warning,pmc_temp_gap_roll_mean_6,6.696085642873853,temperature_to_ambient_delta,5.646512761565682,pmc_temp_gap,4.706741906347552,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98332,S000612,CSIPV-EUSY-030,thermal_drift,0.7975537241441064,Warning,pmc_temp_gap_roll_mean_6,7.4229016634651765,pmc_temp_gap,6.2456274708702,temperature_to_ambient_delta,5.935410185351667,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
91286,S000563,CSIPV-EUSY-006,thermal_drift,0.7971320745158024,Warning,pmc_temp_gap_roll_mean_6,5.377782651846722,temperature_to_ambient_delta,5.047249952565878,pmc_temp_gap,4.824885882315606,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98324,S000612,CSIPV-EUSY-030,thermal_drift,0.7970379377297794,Warning,pmc_temp_gap_roll_mean_6,5.770434939810136,temperature_to_ambient_delta,5.190778608969106,pmc_temp_gap,4.7055363555723675,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
92076,S000569,CSIPV-EUSY-014,mixed_anomaly,0.7964958952375008,Warning,voltage_roll_std_6,8.168361290791271,pmc_temp_gap_roll_std_6,6.959430726275045,pmc_temp_gap,5.022596209445815,60-s voltage instability,Variation in module temperature imbalance,Module temperature imbalance
98328,S000612,CSIPV-EUSY-030,thermal_drift,0.7959251672315144,Warning,pmc_temp_gap_roll_mean_6,6.78520477346407,pmc_temp_gap,5.944239777074147,temperature_to_ambient_delta,5.605416949689544,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92507,S000572,CSIPV-EUSY-022,thermal_drift,0.7954692215564089,Warning,pmc_temp_gap_roll_mean_6,5.534500293343888,pmc_temp_gap,4.304690722823617,temperature_to_ambient_delta,4.118300593067205,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
94215,S000584,CSIPV-EUSY-026,thermal_drift,0.7953082965048635,Warning,pmc_temp_gap_roll_mean_6,6.505436717581597,temperature_to_ambient_delta,4.955551088752704,pmc_temp_gap,4.169066260615393,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
91301,S000563,CSIPV-EUSY-006,thermal_drift,0.7951233868940091,Warning,pmc_temp_gap_roll_mean_6,6.830622522979679,temperature_to_ambient_delta,5.959944998412047,pmc_temp_gap,5.029226738709329,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
98331,S000612,CSIPV-EUSY-030,thermal_drift,0.7950538992739234,Warning,pmc_temp_gap_roll_mean_6,7.140096955725555,temperature_to_ambient_delta,5.991533570227288,pmc_temp_gap,5.142548511576646,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
94209,S000584,CSIPV-EUSY-026,thermal_drift,0.7948560193599493,Warning,pmc_temp_gap_roll_mean_6,5.466109612387247,pmc_temp_gap,5.385466992776264,temperature_to_ambient_delta,4.652239462293744,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92510,S000572,CSIPV-EUSY-022,thermal_drift,0.7948075747398259,Warning,pmc_temp_gap_roll_mean_6,6.066706538394501,pmc_temp_gap,5.3643698542105405,temperature_to_ambient_delta,4.627397964070109,60-s average module temperature imbalance,Module temperature imbalance,Temperature rise above ambient
92086,S000569,CSIPV-EUSY-014,mixed_anomaly,0.7940568161518806,Warning,pmc_temp_gap_roll_mean_6,7.825324048708112,current_error_abs,6.175485734323852,current_error,5.86455101739179,60-s average module temperature imbalance,current_error_abs,Current tracking error
97838,S000608,CSIPV-EUSY-037,efficiency_decline,0.7936203473230867,Warning,pmc_temp_gap_roll_mean_6,6.325482087960167,pmc_temp_gap,4.57172021952692,pmc_powerW_gap_roll_mean_6,3.487540310911699,60-s average module temperature imbalance,Module temperature imbalance,60-s average module power imbalance
86399,S000532,CSIPV-EUSY-034,thermal_drift,0.7934468765489412,Warning,pmc_temp_gap_roll_mean_6,6.804084826315036,temperature_to_ambient_delta,5.434286628593386,pmc_temp_gap,5.235978696653421,60-s average module temperature imbalance,Temperature rise above ambient,Module temperature imbalance
96144,S000597,CSIPV-EUSY-018,efficiency_decline,0.792915972482288,Warning,pmc_temp_gap_roll_mean_6,8.334425333976075,pmc_temp_gap,7.028632699352347,pmc_current_gap_roll_mean_6,5.954472249804778,60-s average module temperature imbalance,Module temperature imbalance,60-s average module current imbalance
91794,S000566,CSIPV-EUSY-034,communication_dropout,0.7927296774974242,Warning,missing_ratio_slope_6,71.32253240477324,missing_ratio_roll_mean_6,71.24345036223491,missing_ratio_roll_std_6,60.22299388286121,Change rate of missing telemetry,60-s average missing telemetry rate,Variation in missing telemetry rate
